invoice_id,bank_name,transaction_id,transaction_date,amount,recipient_name,sender_name,email_id,sender_email,recipient_email,subject,email_body,filename,expected_ocr_result
54721,Bank 473,87AAB8ACC3FD4DDC,3/19/24,140.0,Tanya,Richard Sanchez,4EFC0D92EC5F49C988AFD3F5AF9220F5,RichardSanchez@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 54721,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 54721 , Regards Richard Sanchez ",imgs/transaction_503.jpeg,"Bank 473
Sent by: Richard Sanchez
You paid $140 to Tanya
Transaction Reference Number: 87AAB8ACC3FD4DDC
Transaction Date: 3/19/24
Invoice ID: 54721
"
13686,Bank 275,AA4BA4A2C96B49F2,7/15/23,138.0,Tanya,Christopher Moore,4CADE60C11F14EA7B4EDDC451768396B,ChristopherMoore@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 13686,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 13686 , Regards Christopher Moore ",imgs/transaction_504.jpeg,"Bank 275
Sent by: Christopher Moore
You paid $138 to Tanya
Transaction Reference Number: AA4BA4A2C96B49F2
Transaction Date: 7/15/23
Invoice ID: 13686
"
34312,Bank 780,3E08F2BF4C254488,7/18/24,159.0,Tanya,Margaret Maynard,53B23B3CC42A42FC9FDD0C7BB88A3AD7,MargaretMaynard@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 34312,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 34312 , Regards Margaret Maynard ",imgs/transaction_505.jpeg,"Bank 780
Sent by: Margaret Maynard
You paid $159 to Tanya
Transaction Reference Number: 3E08F2BF4C254488
Transaction Date: 7/18/24
Invoice ID: 34312
"
65978,Bank 428,F7ED910151F44118,1/26/24,137.0,Tanya,Courtney Porter,3AA3A0B64ED049E0A4FDDD263CF0D537,CourtneyPorter@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 65978,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 65978 , Regards Courtney Porter ",imgs/transaction_506.jpeg,"Bank 428
Sent by: Courtney Porter
You paid $137 to Tanya
Transaction Reference Number: F7ED910151F44118
Transaction Date: 1/26/24
Invoice ID: 65978
"
35524,Bank 237,B02573BE2ADA4BA1,2/18/24,111.0,Tanya,Joseph Garcia,1E53AE4D37594434B1F48A79F275192B,JosephGarcia@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 35524,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 35524 , Regards Joseph Garcia ",imgs/transaction_507.jpeg,"Bank 237
Sent by: Joseph Garcia
You paid $111 to Tanya
Transaction Reference Number: B02573BE2ADA4BA1
Transaction Date: 2/18/24
Invoice ID: 35524
"
25125,Bank 850,278B3CBC4B234536,5/11/24,120.0,Tanya,Samantha Johnson,DABD9B579FB34756B89D8EF09BBDC447,SamanthaJohnson@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 25125,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 25125 , Regards Samantha Johnson ",imgs/transaction_508.jpeg,"Bank 850
Sent by: Samantha Johnson
You paid $120 to Tanya
Transaction Reference Number: 278B3CBC4B234536
Transaction Date: 5/11/24
Invoice ID: 25125
"
85974,Bank 316,7DDFF77F49FA4A8E,8/18/23,121.0,Tanya,Ashley Robinson,BBBD31ABC637454B9D36CC9E3F58839D,AshleyRobinson@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 85974,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 85974 , Regards Ashley Robinson ",imgs/transaction_509.jpeg,"Bank 316
Sent by: Ashley Robinson
You paid $121 to Tanya
Transaction Reference Number: 7DDFF77F49FA4A8E
Transaction Date: 8/18/23
Invoice ID: 85974
"
67517,Bank 965,3AD4A745AE3D47BF,10/19/24,177.0,Tanya,Michael Mullins,BA382E03D9894B01A36312D300CF3DA5,MichaelMullins@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 67517,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 67517 , Regards Michael Mullins ",imgs/transaction_510.jpeg,"Bank 965
Sent by: Michael Mullins
You paid $177 to Tanya
Transaction Reference Number: 3AD4A745AE3D47BF
Transaction Date: 10/19/24
Invoice ID: 67517
"
64484,Bank 132,61C68699EE14434E,7/26/23,50.0,Tanya,Tyler Snyder,D2CC84658CB24E4580ACD773639D74B9,TylerSnyder@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 64484,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 64484 , Regards Tyler Snyder ",imgs/transaction_511.jpeg,"Bank 132
Sent by: Tyler Snyder
You paid $50 to Tanya
Transaction Reference Number: 61C68699EE14434E
Transaction Date: 7/26/23
Invoice ID: 64484
"
43093,Bank 670,7F95BA412E5D4130,2/12/23,156.0,Tanya,Stephen White,1E4974C0B7B04C12AEBF05403259A2C1,StephenWhite@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 43093,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 43093 , Regards Stephen White ",imgs/transaction_512.jpeg,"Bank 670
Sent by: Stephen White
You paid $156 to Tanya
Transaction Reference Number: 7F95BA412E5D4130
Transaction Date: 2/12/23
Invoice ID: 43093
"
21320,Bank 868,A2B5D16AB7CA43D2,6/17/23,70.0,Tanya,James Hudson,C8C5C0A0021D417D9800BE5790C109C2,JamesHudson@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 21320,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 21320 , Regards James Hudson ",imgs/transaction_513.jpeg,"Bank 868
Sent by: James Hudson
You paid $70 to Tanya
Transaction Reference Number: A2B5D16AB7CA43D2
Transaction Date: 6/17/23
Invoice ID: 21320
"
83098,Bank 467,23F40E141A49448B,7/24/24,71.0,Tanya,Michael Simon,9F2A05347BE8417E9BD15B6700DF93DC,MichaelSimon@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 83098,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 83098 , Regards Michael Simon ",imgs/transaction_514.jpeg,"Bank 467
Sent by: Michael Simon
You paid $71 to Tanya
Transaction Reference Number: 23F40E141A49448B
Transaction Date: 7/24/24
Invoice ID: 83098
"
92555,Bank 250,F771833D768745B0,12/26/24,153.0,Tanya,Daniel Goodwin,DDF3E2FE443C4B03BA4C80EB70D65D47,DanielGoodwin@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 92555,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 92555 , Regards Daniel Goodwin ",imgs/transaction_515.jpeg,"Bank 250
Sent by: Daniel Goodwin
You paid $153 to Tanya
Transaction Reference Number: F771833D768745B0
Transaction Date: 12/26/24
Invoice ID: 92555
"
69505,Bank 200,1CC2318F432D4F4E,3/26/24,144.0,Tanya,Christine Perkins,B854148705EB42078D784604ED127780,ChristinePerkins@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 69505,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 69505 , Regards Christine Perkins ",imgs/transaction_516.jpeg,"Bank 200
Sent by: Christine Perkins
You paid $144 to Tanya
Transaction Reference Number: 1CC2318F432D4F4E
Transaction Date: 3/26/24
Invoice ID: 69505
"
94922,Bank 147,976BAFF2E7044854,10/16/24,23.0,Tanya,Jerry Zhang,EC4C80A96D484CF2A63E9E459FBB12B3,JerryZhang@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 94922,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 94922 , Regards Jerry Zhang ",imgs/transaction_517.jpeg,"Bank 147
Sent by: Jerry Zhang
You paid $23 to Tanya
Transaction Reference Number: 976BAFF2E7044854
Transaction Date: 10/16/24
Invoice ID: 94922
"
24682,Bank 612,87E1D11B61F84C5B,10/9/23,150.0,Tanya,Gina Russell,A47BF67203DC43D29EEC692B13D5D95F,GinaRussell@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 24682,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 24682 , Regards Gina Russell ",imgs/transaction_518.jpeg,"Bank 612
Sent by: Gina Russell
You paid $150 to Tanya
Transaction Reference Number: 87E1D11B61F84C5B
Transaction Date: 10/9/23
Invoice ID: 24682
"
62253,Bank 571,A378BE321B0E43C1,2/6/23,161.0,Tanya,Lauren Patterson,E3AB5BFE1B864626B99BD1BCE47BEB19,LaurenPatterson@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 62253,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 62253 , Regards Lauren Patterson ",imgs/transaction_519.jpeg,"Bank 571
Sent by: Lauren Patterson
You paid $161 to Tanya
Transaction Reference Number: A378BE321B0E43C1
Transaction Date: 2/6/23
Invoice ID: 62253
"
89393,Bank 775,5BCACB6E4A0F4C64,4/9/23,149.0,Tanya,Mark Chase,ADF576C64EF14F7BAF982EBB2957B19F,MarkChase@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 89393,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 89393 , Regards Mark Chase ",imgs/transaction_520.jpeg,"Bank 775
Sent by: Mark Chase
You paid $149 to Tanya
Transaction Reference Number: 5BCACB6E4A0F4C64
Transaction Date: 4/9/23
Invoice ID: 89393
"
31204,Bank 384,79E9C88289554023,11/15/24,170.0,Tanya,Douglas Daniel,0FC1AE79DF274EE1AB2A33B7B8441C11,DouglasDaniel@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 31204,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 31204 , Regards Douglas Daniel ",imgs/transaction_521.jpeg,"Bank 384
Sent by: Douglas Daniel
You paid $170 to Tanya
Transaction Reference Number: 79E9C88289554023
Transaction Date: 11/15/24
Invoice ID: 31204
"
85237,Bank 701,0027E68CD95C46BB,7/18/24,140.0,Tanya,Tara Brown,03D0572CF85045EFA5E0B3C408EA5213,TaraBrown@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 85237,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 85237 , Regards Tara Brown ",imgs/transaction_522.jpeg,"Bank 701
Sent by: Tara Brown
You paid $140 to Tanya
Transaction Reference Number: 0027E68CD95C46BB
Transaction Date: 7/18/24
Invoice ID: 85237
"
72561,Bank 215,FC60F207FBA44356,8/9/23,179.0,Tanya,Joshua Page,F5D15DCA79FE496BA9E75F7658A1EB93,JoshuaPage@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 72561,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 72561 , Regards Joshua Page ",imgs/transaction_523.jpeg,"Bank 215
Sent by: Joshua Page
You paid $179 to Tanya
Transaction Reference Number: FC60F207FBA44356
Transaction Date: 8/9/23
Invoice ID: 72561
"
66153,Bank 283,770030729C5D4968,3/31/24,70.0,Tanya,Darrell Fernandez,68662D82CC0E44D0B072750F2E51F308,DarrellFernandez@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 66153,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 66153 , Regards Darrell Fernandez ",imgs/transaction_524.jpeg,"Bank 283
Sent by: Darrell Fernandez
You paid $70 to Tanya
Transaction Reference Number: 770030729C5D4968
Transaction Date: 3/31/24
Invoice ID: 66153
"
88064,Bank 314,1617262E3B294433,11/25/24,98.0,Tanya,Arthur Hall,242AD0D111BE4BF58EF14CFA84E3432F,ArthurHall@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 88064,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 88064 , Regards Arthur Hall ",imgs/transaction_525.jpeg,"Bank 314
Sent by: Arthur Hall
You paid $98 to Tanya
Transaction Reference Number: 1617262E3B294433
Transaction Date: 11/25/24
Invoice ID: 88064
"
41141,Bank 325,A7FE2B3B4FD0425D,5/20/24,72.0,Tanya,Scott Martinez,25CCBDEA126B45DDB71CACF66BD26268,ScottMartinez@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 41141,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 41141 , Regards Scott Martinez ",imgs/transaction_526.jpeg,"Bank 325
Sent by: Scott Martinez
You paid $72 to Tanya
Transaction Reference Number: A7FE2B3B4FD0425D
Transaction Date: 5/20/24
Invoice ID: 41141
"
12264,Bank 954,B2C56F16B26842A6,2/8/23,65.0,Tanya,Alice Pollard,C1B1E334C344473D9FB4DE14899D4767,AlicePollard@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 12264,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 12264 , Regards Alice Pollard ",imgs/transaction_527.jpeg,"Bank 954
Sent by: Alice Pollard
You paid $65 to Tanya
Transaction Reference Number: B2C56F16B26842A6
Transaction Date: 2/8/23
Invoice ID: 12264
"
14292,Bank 480,68FAEFD129074B88,4/12/24,180.0,Tanya,Mark Brown,E30DAC194DB64C1286343E254E1F172E,MarkBrown@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 14292,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 14292 , Regards Mark Brown ",imgs/transaction_528.jpeg,"Bank 480
Sent by: Mark Brown
You paid $180 to Tanya
Transaction Reference Number: 68FAEFD129074B88
Transaction Date: 4/12/24
Invoice ID: 14292
"
36244,Bank 149,409E4010E4F04D51,4/11/23,40.0,Tanya,Daniel Bell,76EE27C0484A42BC97E00177BA88A83C,DanielBell@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 36244,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 36244 , Regards Daniel Bell ",imgs/transaction_529.jpeg,"Bank 149
Sent by: Daniel Bell
You paid $40 to Tanya
Transaction Reference Number: 409E4010E4F04D51
Transaction Date: 4/11/23
Invoice ID: 36244
"
53696,Bank 202,601A8526EDDC4AF4,1/30/23,110.0,Tanya,Elizabeth Carter,9850487A25B042408DB8A32F002F2207,ElizabethCarter@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 53696,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 53696 , Regards Elizabeth Carter ",imgs/transaction_530.jpeg,"Bank 202
Sent by: Elizabeth Carter
You paid $110 to Tanya
Transaction Reference Number: 601A8526EDDC4AF4
Transaction Date: 1/30/23
Invoice ID: 53696
"
19754,Bank 458,18554DC928E7487F,3/22/23,130.0,Tanya,Jose Huffman,EA607443C5E94BC6B51B9540976E5433,JoseHuffman@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 19754,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 19754 , Regards Jose Huffman ",imgs/transaction_531.jpeg,"Bank 458
Sent by: Jose Huffman
You paid $130 to Tanya
Transaction Reference Number: 18554DC928E7487F
Transaction Date: 3/22/23
Invoice ID: 19754
"
34127,Bank 771,E5BCB8A807CB424F,1/26/24,181.0,Tanya,John Smith,C940C0DA96C447D38427A6DBAF632D59,JohnSmith@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 34127,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 34127 , Regards John Smith ",imgs/transaction_532.jpeg,"Bank 771
Sent by: John Smith
You paid $181 to Tanya
Transaction Reference Number: E5BCB8A807CB424F
Transaction Date: 1/26/24
Invoice ID: 34127
"
78689,Bank 568,54DE7F30B5DD4C47,9/20/23,85.0,Tanya,Brian Martinez,BF7C5EF48D184988BCE7334FE48A75C2,BrianMartinez@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 78689,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 78689 , Regards Brian Martinez ",imgs/transaction_533.jpeg,"Bank 568
Sent by: Brian Martinez
You paid $85 to Tanya
Transaction Reference Number: 54DE7F30B5DD4C47
Transaction Date: 9/20/23
Invoice ID: 78689
"
25342,Bank 923,C1623AF16F404D71,3/11/24,105.0,Tanya,Joseph Richards PhD,B52C49926CBC4333A4F173BF7CF58033,JosephRichardsPhD@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 25342,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 25342 , Regards Joseph Richards PhD ",imgs/transaction_534.jpeg,"Bank 923
Sent by: Joseph Richards PhD
You paid $105 to Tanya
Transaction Reference Number: C1623AF16F404D71
Transaction Date: 3/11/24
Invoice ID: 25342
"
80882,Bank 741,2CDF29F971B843E9,10/10/24,127.0,Tanya,Melissa Hamilton,1E31EF68A6414FB7B00846D116D94E7E,MelissaHamilton@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 80882,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 80882 , Regards Melissa Hamilton ",imgs/transaction_535.jpeg,"Bank 741
Sent by: Melissa Hamilton
You paid $127 to Tanya
Transaction Reference Number: 2CDF29F971B843E9
Transaction Date: 10/10/24
Invoice ID: 80882
"
32134,Bank 794,E96C0B496EE94AC3,12/31/23,71.0,Tanya,Eric Johnson,5462740C123B43F0986584E7CCDAB79B,EricJohnson@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 32134,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 32134 , Regards Eric Johnson ",imgs/transaction_536.jpeg,"Bank 794
Sent by: Eric Johnson
You paid $71 to Tanya
Transaction Reference Number: E96C0B496EE94AC3
Transaction Date: 12/31/23
Invoice ID: 32134
"
48834,Bank 658,A06188BAB3C4407B,12/29/23,45.0,Tanya,Jennifer Jennings,B4BED8F8890643E6BCBE7561A6D83D8B,JenniferJennings@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 48834,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 48834 , Regards Jennifer Jennings ",imgs/transaction_537.jpeg,"Bank 658
Sent by: Jennifer Jennings
You paid $45 to Tanya
Transaction Reference Number: A06188BAB3C4407B
Transaction Date: 12/29/23
Invoice ID: 48834
"
41823,Bank 203,EF7A303F29E94DFA,7/20/24,130.0,Tanya,Mark Randolph,F5726FAE076E43B3876DD37640B0DBF8,MarkRandolph@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 41823,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 41823 , Regards Mark Randolph ",imgs/transaction_538.jpeg,"Bank 203
Sent by: Mark Randolph
You paid $130 to Tanya
Transaction Reference Number: EF7A303F29E94DFA
Transaction Date: 7/20/24
Invoice ID: 41823
"
18043,Bank 444,F67DDE2A5D394A41,3/6/23,39.0,Tanya,Tyler Soto,6233118ABB554C379B03AB6FC96CAA1B,TylerSoto@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 18043,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 18043 , Regards Tyler Soto ",imgs/transaction_539.jpeg,"Bank 444
Sent by: Tyler Soto
You paid $39 to Tanya
Transaction Reference Number: F67DDE2A5D394A41
Transaction Date: 3/6/23
Invoice ID: 18043
"
84542,Bank 476,0DEB54325555436B,12/30/24,86.0,Tanya,Diana Lewis,B1AEC53856064A1DB0C60CA065F81C03,DianaLewis@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 84542,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 84542 , Regards Diana Lewis ",imgs/transaction_540.jpeg,"Bank 476
Sent by: Diana Lewis
You paid $86 to Tanya
Transaction Reference Number: 0DEB54325555436B
Transaction Date: 12/30/24
Invoice ID: 84542
"
20864,Bank 780,660C51B40BB345D6,12/2/24,37.0,Tanya,Kirsten Wood PhD,F05EA3ACEEC34AD4B4396BABA9583D28,KirstenWoodPhD@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 20864,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 20864 , Regards Kirsten Wood PhD ",imgs/transaction_541.jpeg,"Bank 780
Sent by: Kirsten Wood PhD
You paid $37 to Tanya
Transaction Reference Number: 660C51B40BB345D6
Transaction Date: 12/2/24
Invoice ID: 20864
"
90435,Bank 569,437038D454484F03,6/5/23,98.0,Tanya,Douglas King,0AE84360154B4353929F193117E0D114,DouglasKing@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 90435,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 90435 , Regards Douglas King ",imgs/transaction_542.jpeg,"Bank 569
Sent by: Douglas King
You paid $98 to Tanya
Transaction Reference Number: 437038D454484F03
Transaction Date: 6/5/23
Invoice ID: 90435
"
94149,Bank 670,FBF410FE197D4B3E,1/18/24,118.0,Tanya,Zachary Maxwell,6B8CE2C360DE446CA861772EDF203086,ZacharyMaxwell@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 94149,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 94149 , Regards Zachary Maxwell ",imgs/transaction_543.jpeg,"Bank 670
Sent by: Zachary Maxwell
You paid $118 to Tanya
Transaction Reference Number: FBF410FE197D4B3E
Transaction Date: 1/18/24
Invoice ID: 94149
"
77648,Bank 149,53F0C99D1F084220,12/31/23,26.0,Tanya,Gina Mcconnell DDS,74719D29AF2B4C28951CF65472E54337,GinaMcconnellDDS@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 77648,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 77648 , Regards Gina Mcconnell DDS ",imgs/transaction_544.jpeg,"Bank 149
Sent by: Gina Mcconnell DDS
You paid $26 to Tanya
Transaction Reference Number: 53F0C99D1F084220
Transaction Date: 12/31/23
Invoice ID: 77648
"
19799,Bank 344,8597244D199948AF,10/28/23,67.0,Tanya,Scott Ellis,55DF2A5EE61F4A07A8ECDBC44EBA18E1,ScottEllis@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 19799,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 19799 , Regards Scott Ellis ",imgs/transaction_545.jpeg,"Bank 344
Sent by: Scott Ellis
You paid $67 to Tanya
Transaction Reference Number: 8597244D199948AF
Transaction Date: 10/28/23
Invoice ID: 19799
"
52759,Bank 193,3873E17B3F014B63,5/19/24,185.0,Tanya,Rebecca Morgan,FF96588BBA714083AB3554DD45E8FC91,RebeccaMorgan@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 52759,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 52759 , Regards Rebecca Morgan ",imgs/transaction_546.jpeg,"Bank 193
Sent by: Rebecca Morgan
You paid $185 to Tanya
Transaction Reference Number: 3873E17B3F014B63
Transaction Date: 5/19/24
Invoice ID: 52759
"
46060,Bank 785,078F3CCAE71E48BB,12/20/24,60.0,Tanya,Roberta Long,20084DAFC0FD4C65B72DCAC25549C202,RobertaLong@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 46060,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 46060 , Regards Roberta Long ",imgs/transaction_547.jpeg,"Bank 785
Sent by: Roberta Long
You paid $60 to Tanya
Transaction Reference Number: 078F3CCAE71E48BB
Transaction Date: 12/20/24
Invoice ID: 46060
"
42422,Bank 755,F321B79ADDD341C5,8/19/23,156.0,Tanya,Joshua Cervantes,CE26F9A5796C433CBE8C98533B0CADAD,JoshuaCervantes@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 42422,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 42422 , Regards Joshua Cervantes ",imgs/transaction_548.jpeg,"Bank 755
Sent by: Joshua Cervantes
You paid $156 to Tanya
Transaction Reference Number: F321B79ADDD341C5
Transaction Date: 8/19/23
Invoice ID: 42422
"
42244,Bank 504,C8D7769F610B4DEF,10/20/24,34.0,Tanya,Brittney Smith,7D29AAA839604B71A1B183427EC424D6,BrittneySmith@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 42244,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 42244 , Regards Brittney Smith ",imgs/transaction_549.jpeg,"Bank 504
Sent by: Brittney Smith
You paid $34 to Tanya
Transaction Reference Number: C8D7769F610B4DEF
Transaction Date: 10/20/24
Invoice ID: 42244
"
19573,Bank 697,C19D60503C9F42D1,7/29/24,198.0,Tanya,Michael Thompson,D8D89833B865426BB14E84A455BC954A,MichaelThompson@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 19573,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 19573 , Regards Michael Thompson ",imgs/transaction_550.jpeg,"Bank 697
Sent by: Michael Thompson
You paid $198 to Tanya
Transaction Reference Number: C19D60503C9F42D1
Transaction Date: 7/29/24
Invoice ID: 19573
"
97841,Bank 457,A7D0B354D3A24B52,3/2/23,122.0,Tanya,Katherine Moses,2470F02AF3C64B77B7591BD6730C055D,KatherineMoses@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 97841,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 97841 , Regards Katherine Moses ",imgs/transaction_551.jpeg,"Bank 457
Sent by: Katherine Moses
You paid $122 to Tanya
Transaction Reference Number: A7D0B354D3A24B52
Transaction Date: 3/2/23
Invoice ID: 97841
"
98211,Bank 805,D33D924F454940C9,8/12/24,126.0,Tanya,Christine Clark,5D50F49E66734029A2943ACB7F873824,ChristineClark@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 98211,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 98211 , Regards Christine Clark ",imgs/transaction_552.jpeg,"Bank 805
Sent by: Christine Clark
You paid $126 to Tanya
Transaction Reference Number: D33D924F454940C9
Transaction Date: 8/12/24
Invoice ID: 98211
"
88096,Bank 148,8584F77081A04B5F,7/27/23,76.0,Tanya,Ryan Ray,25B5A87B114241FC90830FD626B3758E,RyanRay@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 88096,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 88096 , Regards Ryan Ray ",imgs/transaction_553.jpeg,"Bank 148
Sent by: Ryan Ray
You paid $76 to Tanya
Transaction Reference Number: 8584F77081A04B5F
Transaction Date: 7/27/23
Invoice ID: 88096
"
57751,Bank 542,4DD20FD825894A41,2/23/24,90.0,Tanya,Cheyenne Ortiz,65B140B1E55F4E2BBE7C01FDFCF40EB7,CheyenneOrtiz@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 57751,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 57751 , Regards Cheyenne Ortiz ",imgs/transaction_554.jpeg,"Bank 542
Sent by: Cheyenne Ortiz
You paid $90 to Tanya
Transaction Reference Number: 4DD20FD825894A41
Transaction Date: 2/23/24
Invoice ID: 57751
"
91768,Bank 694,A9523DE11F7E45E4,11/18/23,68.0,Tanya,Katherine Morales,BF3AECC744A74AD48FF98D5A97105AF5,KatherineMorales@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 91768,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 91768 , Regards Katherine Morales ",imgs/transaction_555.jpeg,"Bank 694
Sent by: Katherine Morales
You paid $68 to Tanya
Transaction Reference Number: A9523DE11F7E45E4
Transaction Date: 11/18/23
Invoice ID: 91768
"
20625,Bank 843,7B5F6EAB7CD5411A,12/14/23,116.0,Tanya,Mary Johnson,DDE0E6F192C74E44B70E09F6F9BDE339,MaryJohnson@example.com,tanya.official.456@gmail.com,Payment Confirmation for Invoice ID: 20625,"Hi Tanya ! Please find attached payment screenshot for Invoice ID: 20625 , Regards Mary Johnson ",imgs/transaction_556.jpeg,"Bank 843
Sent by: Mary Johnson
You paid $116 to Tanya
Transaction Reference Number: 7B5F6EAB7CD5411A
Transaction Date: 12/14/23
Invoice ID: 20625
"
